ScenarioTime;ThrottleAPredicted;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
69.3823;-0.01882228;0.0211;0.1564;0.8459;-0.6355;-7.4873;7.464;0.0006;0.015
69.4521;-0.01944849;0.0125;0.1841;0.8465;-0.6358;-7.4183;7.4591;0.0028;0.015
69.522;-0.01643983;0.0074;0.2062;0.8472;-0.6363;-7.3505;7.4525;0.0063;0.015
69.5916;-0.00991167;0.0043;0.2246;0.8479;-0.6368;-7.2837;7.4437;0.0122;0.015
69.6614;0.00056288;0.0026;0.2366;0.8488;-0.6376;-7.2181;7.4327;0.0211;0.015
69.7312;0.01166213;-0.0858;0.2476;0.8498;-0.6385;-7.1596;7.4193;0.0311;0.015
69.8008;0.01608273;-0.0705;0.2803;0.851;-0.6394;-7.1016;7.4044;0.0404;0.015
69.8701;0.02404071;-0.1225;0.289;0.8525;-0.6405;-7.0457;7.3891;0.0487;0.015
69.9397;0.03516698;-0.3171;0.2963;0.854;-0.6417;-6.9939;7.3709;0.058;0.015
70.0093;0.04741651;-0.4641;0.3047;0.8554;-0.6431;-6.9526;7.3497;0.0682;0.015
70.0789;0.05966516;-0.4443;0.3099;0.8563;-0.6447;-6.9283;7.3254;0.0792;0.015
70.1484;0.07236269;-0.4443;0.313;0.8566;-0.6465;-6.9229;7.2977;0.0918;0.015
70.218;0.08665869;-0.5664;0.3148;0.8566;-0.6486;-6.9227;7.2671;0.1065;0.015
70.2876;0.10099453;-0.664;0.3214;0.8566;-0.6508;-6.9229;7.2332;0.1201;0.015
70.3572;0.1050069;-0.6914;0.3424;0.8565;-0.6533;-6.9233;7.1962;0.1252;0.015
70.4268;0.10084006;-0.6914;0.3603;0.8566;-0.656;-6.9236;7.1558;0.1234;0.015
70.5134;0.0927783;-0.7344;0.372;0.8566;-0.6594;-6.9239;7.1052;0.1181;0.015
70.582;0.08743012;-0.7422;0.3777;0.8566;-0.6623;-6.924;7.0625;0.114;0.0146
70.6587;0.08131579;-0.6875;0.3832;0.8566;-0.6669;-6.9242;6.9947;0.1093;0.0142
70.7283;0.07910371;-0.6094;0.3532;0.8566;-0.6707;-6.9243;6.9384;0.1041;0.0142
70.7979;0.08123809;-0.5;0.2751;0.8566;-0.6748;-6.9243;6.8783;0.0984;0.0142
70.8672;0.07283187;-0.3373;0.1727;0.8566;-0.679;-6.9244;6.8157;0.0918;0.0142
70.937;0.06899828;0;0.1032;0.8566;-0.6834;-6.9244;6.7514;0.0859;0.0142
71.0066;0.06847411;0;0.0679;0.8566;-0.6878;-6.9244;6.6866;0.0815;0.0142
71.0769;0.06720746;0;0.0597;0.8566;-0.6923;-6.9245;6.6214;0.0785;0.0155
71.1465;0.06699216;0;0.0609;0.8566;-0.6968;-6.9245;6.5574;0.0771;0.0223
71.2158;0.06805459;0;0.0426;0.8565;-0.7013;-6.9247;6.4937;0.0746;0.0347
71.2854;0.06781077;0;0.0252;0.8565;-0.706;-6.9249;6.4303;0.0701;0.0464
71.3555;0.06594525;0;0.0149;0.8565;-0.7111;-6.9251;6.3669;0.0645;0.0537
71.4253;0.06168148;0;0.0088;0.8565;-0.7164;-6.9254;6.3043;0.0591;0.0558
71.4954;0.05520466;0;0.0052;0.8565;-0.7219;-6.9258;6.2425;0.0523;0.055
71.5647;0.04751669;0.0256;0.0062;0.8565;-0.7274;-6.9262;6.1816;0.0439;0.0523
71.6343;0.0401393;0.0796;0.0598;0.8565;-0.7327;-6.9264;6.1217;0.0335;0.0478
71.7039;0.02435164;0.1116;0.1058;0.8565;-0.738;-6.926;6.0623;0.0222;0.0419
71.7737;0.00647448;0.1293;0.1356;0.8566;-0.7433;-6.9243;6.0023;0.0107;0.0351
71.8435;-0.00636163;0.1413;0.1684;0.8566;-0.7485;-6.9214;5.9418;0.001;0.0293
71.9128;-0.02805655;0.1485;0.2392;0.8567;-0.7537;-6.9169;5.8805;-0.0093;0.0239
71.9822;-0.05363934;0.1538;0.2969;0.8567;-0.759;-6.9109;5.8175;-0.0195;0.0182
72.0518;-0.07670626;0.1647;0.3297;0.8567;-0.7644;-6.9032;5.752;-0.0296;0.0106
72.1213;-0.0953971;0.1871;0.3494;0.8567;-0.7697;-6.8938;5.6836;-0.0374;0.0037
72.1909;-0.10957095;0.218;0.3623;0.8567;-0.7751;-6.8823;5.6117;-0.0439;0.0001
72.261;-0.12119772;0.2422;0.3726;0.8566;-0.7806;-6.8686;5.5364;-0.05;0.0001
72.3306;-0.12125125;0.2625;0.3901;0.8565;-0.7863;-6.8525;5.4579;-0.0559;0.002
72.4001;-0.11636325;0.29;0.412;0.8562;-0.7923;-6.8337;5.3761;-0.061;0.0042
72.4705;-0.12467392;0.3103;0.4457;0.8559;-0.7987;-6.8116;5.2898;-0.0623;0.0055
72.541;-0.13580109;0.3053;0.4711;0.8555;-0.8055;-6.786;5.1982;-0.0605;0.0055
72.6106;-0.14668874;0.2574;0.4861;0.855;-0.8126;-6.7576;5.1038;-0.0579;0.0055
72.6799;-0.1516587;0.1868;0.4939;0.8546;-0.8201;-6.7263;5.0049;-0.0561;0.0055
72.75;-0.15303077;0.1388;0.4964;0.8541;-0.8279;-6.6928;4.9006;-0.0551;0.0049
72.8196;-0.15295364;0.0919;0.4971;0.8535;-0.8361;-6.658;4.7917;-0.0549;0.0037
72.8892;-0.15264317;0.0543;0.4959;0.853;-0.8447;-6.6226;4.6782;-0.0549;0.0023
72.9587;-0.15153009;0.032;0.4891;0.8525;-0.8535;-6.5869;4.5603;-0.0549;0.0012
73.0283;-0.14989235;0.0189;0.4806;0.8519;-0.8627;-6.5513;4.4373;-0.0549;0.0004
73.0981;-0.14868271;0.0112;0.4755;0.8513;-0.8721;-6.5158;4.3096;-0.0549;0.0004
73.1677;-0.14850008;-0.1085;0.4757;0.8507;-0.8818;-6.481;4.1782;-0.0549;0.0012
73.2373;-0.14966425;-0.1588;0.4843;0.8502;-0.8919;-6.4488;4.0423;-0.0549;0.0056
73.3071;-0.1502968;-0.2517;0.4936;0.8497;-0.9025;-6.4231;3.9014;-0.0549;0.0133
73.3767;-0.15081914;-0.5025;0.5031;0.8492;-0.9138;-6.4085;3.7566;-0.0549;0.0226
73.4478;-0.15021655;-0.5617;0.5098;0.8492;-0.9259;-6.4078;3.6069;-0.0536;0.0311
73.5178;-0.14982197;-0.6517;0.5125;0.8492;-0.9377;-6.4079;3.4668;-0.0527;0.0334
73.5955;-0.15107545;-0.7886;0.5154;0.8492;-0.9545;-6.4081;3.2778;-0.0527;0.0315
73.6738;-0.15207726;-0.8357;0.5198;0.8492;-0.972;-6.4084;3.0858;-0.0527;0.0272
73.7434;-0.15247144;-0.9803;0.5229;0.8492;-0.9875;-6.4087;2.9166;-0.0527;0.0245
73.813;-0.15258281;-0.9999;0.5247;0.8492;-1.0036;-6.4088;2.7418;-0.0527;0.0241
73.8826;-0.15258098;-0.9999;0.5258;0.8492;-1.0201;-6.4089;2.5627;-0.0527;0.0241
73.9521;-0.1525144;-1;0.5264;0.8492;-1.0373;-6.409;2.379;-0.0529;0.0241
74.022;-0.15256864;-1;0.5281;0.8492;-1.0553;-6.4091;2.1899;-0.0529;0.0237
74.092;-0.1527921;-1;0.5294;0.8492;-1.074;-6.4091;1.9946;-0.0529;0.0211
74.1619;-0.15316994;-1;0.5302;0.8492;-1.0933;-6.4091;1.7958;-0.0529;0.0169
74.2317;-0.15323792;-1;0.5306;0.8492;-1.113;-6.4091;1.5921;-0.0529;0.0121
74.3013;-0.15320273;-1;0.5309;0.8492;-1.133;-6.4091;1.3845;-0.0529;0.0076
74.3706;-0.1532268;-1;0.531;0.8492;-1.1532;-6.4091;1.1728;-0.0529;0.0029
74.4407;-0.15188217;-1;0.5311;0.8492;-1.1737;-6.4091;0.9549;-0.0528;-0.0017
74.5107;-0.14998007;-1;0.5312;0.8492;-1.1943;-6.4091;0.7325;-0.0528;-0.0059
74.5806;-0.14827093;-1;0.5312;0.8492;-1.215;-6.4091;0.5055;-0.0528;-0.0098
74.6506;-0.1467546;-1;0.5312;0.8492;-1.2357;-6.4091;0.2745;-0.0528;-0.0144
74.72;-0.14505297;-0.9883;0.5312;0.8492;-1.2562;-6.4091;0.0399;-0.0528;-0.0211
74.7898;-0.1427218;-0.9687;0.5312;0.8492;-1.2763;-6.4091;-0.1992;-0.0528;-0.0286
74.8596;-0.14041364;-0.9648;0.5302;0.8492;-1.296;-6.4091;-0.4429;-0.0528;-0.0352
74.9294;-0.1385688;-0.9453;0.5283;0.8492;-1.315;-6.4091;-0.6912;-0.0526;-0.0406
74.9995;-0.13799322;-0.9297;0.5252;0.8492;-1.3332;-6.4091;-0.9437;-0.0514;-0.0458
75.0693;-0.13856244;-0.9062;0.5212;0.8492;-1.3506;-6.4091;-1.2017;-0.0492;-0.0512
75.1392;-0.13867518;-0.8633;0.5162;0.8492;-1.3669;-6.4091;-1.4624;-0.047;-0.0581
75.2087;-0.13849585;-0.8359;0.5128;0.8492;-1.3817;-6.4091;-1.7258;-0.0452;-0.064
75.2786;-0.13812605;-0.8164;0.5093;0.8492;-1.3953;-6.4091;-1.9945;-0.0443;-0.0641
75.3484;-0.13713904;-0.8047;0.5047;0.8492;-1.4074;-6.4091;-2.2673;-0.0442;-0.0591
75.4182;-0.13630442;-0.8047;0.4978;0.8492;-1.4185;-6.4091;-2.5429;-0.0442;-0.0513
75.49;-0.13561691;-0.8008;0.4893;0.8492;-1.4292;-6.4091;-2.8309;-0.0442;-0.043
75.5596;-0.13526393;-0.8008;0.4819;0.8492;-1.4392;-6.4091;-3.1134;-0.0442;-0.0348
75.6289;-0.13474113;-0.789;0.4763;0.8492;-1.449;-6.4091;-3.399;-0.0442;-0.0264
75.6987;-0.13173665;-0.793;0.4695;0.8492;-1.4587;-6.4091;-3.6882;-0.0442;-0.0173
75.7683;-0.12334158;-0.8008;0.4594;0.8492;-1.4687;-6.4091;-3.9831;-0.0442;-0.0078
75.8379;-0.11327691;-0.8008;0.4488;0.8492;-1.4791;-6.4091;-4.2786;-0.0442;0.0015
75.9072;-0.10356594;-0.793;0.4385;0.8492;-1.4902;-6.4091;-4.5777;-0.0442;0.0105
75.9768;-0.09404842;-0.793;0.4304;0.8492;-1.5024;-6.4091;-4.8852;-0.0442;0.0184
76.0464;-0.08371408;-0.7851;0.4209;0.8492;-1.5156;-6.4091;-5.1926;-0.0442;0.0216
76.1157;-0.07573536;-0.7617;0.4089;0.8492;-1.5298;-6.4091;-5.5011;-0.0442;0.0197
76.1855;-0.07139204;-0.7539;0.3999;0.8492;-1.5448;-6.4091;-5.8121;-0.0442;0.0128
76.2551;-0.06892;-0.7617;0.3921;0.8492;-1.5599;-6.4091;-6.1243;-0.0442;0.003
76.3245;-0.06739664;-0.7422;0.3876;0.8492;-1.5748;-6.4091;-6.4374;-0.0442;-0.007
76.3945;-0.06433168;-0.7265;0.3848;0.8492;-1.5892;-6.4091;-6.7537;-0.0442;-0.0135
76.468;-0.05804291;-0.7265;0.3832;0.8492;-1.6032;-6.4091;-7.0784;-0.0442;-0.0154
76.5461;-0.0509831;-0.7265;0.3825;0.8492;-1.6153;-6.4091;-7.4324;-0.0442;-0.0154
76.6306;-0.04385754;-0.7422;0.3819;0.8492;-1.6302;-6.4091;-7.7879;-0.0442;-0.0154
76.7017;-0.03671494;-0.7344;0.3815;0.8492;-1.6442;-6.4091;-8.1501;-0.0442;-0.0154
76.7712;-0.0303977;-0.7226;0.3813;0.8492;-1.6558;-6.4091;-8.4704;-0.0442;-0.0154
76.8408;-0.02538744;-0.7109;0.3811;0.8492;-1.667;-6.4091;-8.7934;-0.0442;-0.0154
76.9104;-0.0207935;-0.7031;0.3811;0.8492;-1.6776;-6.4091;-9.1181;-0.0442;-0.0154
76.9802;-0.01611967;-0.6914;0.381;0.8492;-1.688;-6.4091;-9.446;-0.0442;-0.0154
77.05;-0.0114803;-0.6875;0.3802;0.8492;-1.6979;-6.4091;-9.7754;-0.0442;-0.0172
77.1194;-0.00662166;-0.668;0.3775;0.8492;-1.7072;-6.4091;-10.1048;-0.0442;-0.021
77.1895;-0.00195546;-0.6211;0.3757;0.8492;-1.7159;-6.4091;-10.4374;-0.0442;-0.0248
77.2588;0.00270036;-0.4523;0.3746;0.8492;-1.7236;-6.4091;-10.7689;-0.0442;-0.0272
77.3284;0.00735041;-0.127;0.3739;0.8492;-1.7303;-6.4091;-11.1015;-0.0442;-0.029
77.3977;0.01234335;0;0.3722;0.8492;-1.736;-6.4091;-11.4352;-0.0442;-0.0303
77.4675;0.01792392;0;0.3689;0.8492;-1.7407;-6.4093;-11.7707;-0.0442;-0.0305
77.5371;0.02631918;0;0.3546;0.8492;-1.7444;-6.4098;-12.1075;-0.0442;-0.0305
77.6064;0.0484494;0;0.2859;0.8492;-1.7472;-6.4105;-12.4438;-0.0442;-0.0305
77.676;0.08205301;0;0.1709;0.8492;-1.7489;-6.4114;-12.7802;-0.0442;-0.0287
77.7458;0.08755797;0;0.1009;0.8492;-1.7498;-6.4127;-13.1166;-0.0442;-0.0248
77.8154;0.0887993;0;0.0596;0.8493;-1.75;-6.4142;-13.4504;-0.0442;-0.019
77.8855;0.08789444;0;0.0352;0.8493;-1.7498;-6.4159;-13.7808;-0.0442;-0.013
77.9553;0.08967367;0;0.0208;0.8493;-1.7494;-6.4179;-14.1071;-0.0442;-0.0073
78.0249;0.09292167;0;0.0123;0.8494;-1.7491;-6.4201;-14.4282;-0.0442;-0.0025
78.0942;0.09627166;0;0.0072;0.8494;-1.7489;-6.4226;-14.7441;-0.0442;-0.0005
78.1638;0.09861431;0.0154;0.0043;0.8494;-1.7488;-6.4253;-15.0566;-0.0442;-0.0005
78.2334;0.10121498;0.0528;0.0025;0.8495;-1.7488;-6.4282;-15.3636;-0.0442;-0.0005
78.303;0.10432947;0.1092;0.0015;0.8495;-1.7488;-6.4309;-15.6667;-0.0442;-0.0001
78.3723;0.10837859;0.1742;0.0009;0.8495;-1.7488;-6.4326;-15.9647;-0.0442;0.0014
78.4421;0.11239547;0.2498;0.0005;0.8495;-1.7488;-6.4329;-16.2594;-0.0442;0.0027
78.5132;0.11632723;0.31;0.0003;0.8495;-1.749;-6.4307;-16.5554;-0.0442;0.0028
78.5825;0.11930829;0.3375;0.0002;0.8494;-1.7493;-6.4256;-16.8405;-0.0442;0.0014
78.6521;0.12240845;0.3286;0.0001;0.8492;-1.7496;-6.4169;-17.1212;-0.0442;-0.001
78.7214;0.12551096;0.3097;0.0001;0.849;-1.7498;-6.4047;-17.3981;-0.0443;-0.0039
78.7913;0.13127407;0.3016;0;0.8488;-1.7498;-6.3892;-17.6716;-0.0457;-0.0064
78.8613;0.14577937;0.3213;0;0.8484;-1.7495;-6.3704;-17.9419;-0.0512;-0.0079
78.9312;0.15778527;0.3512;0;0.848;-1.749;-6.3485;-18.2073;-0.0581;-0.0084
79.0017;0.16898686;0.3829;0;0.8474;-1.7482;-6.3228;-18.4716;-0.0652;-0.0084
79.0713;0.17880651;0.4098;0;0.8467;-1.7472;-6.2936;-18.7277;-0.0732;-0.0084
79.1409;0.18698335;0.4351;0;0.8457;-1.7461;-6.2602;-18.9815;-0.0829;-0.0084
79.2112;0.20722148;0.4528;0.0365;0.8443;-1.7449;-6.2222;-19.2328;-0.0937;-0.0089
79.2815;0.21514136;0.4722;0.0215;0.8426;-1.7434;-6.1796;-19.4808;-0.1043;-0.0105
79.3513;0.23132381;0.4913;0.0127;0.8404;-1.7418;-6.1324;-19.7237;-0.1141;-0.0125
79.4209;0.24754488;0.5076;0.0075;0.8377;-1.7399;-6.0804;-19.9626;-0.1245;-0.0135
79.4951;0.2638862;0.5351;0.0055;0.8348;-1.738;-6.0301;-20.1716;-0.1359;-0.0135
79.5759;0.27269217;0.5847;0.0036;0.8299;-1.7351;-5.9539;-20.455;-0.1425;-0.0135
79.6536;0.2770828;0.6089;0.0024;0.8242;-1.7321;-5.8735;-20.7202;-0.1457;-0.0135
79.7268;0.2835581;0.6313;0.0014;0.8176;-1.7289;-5.7876;-20.9728;-0.1512;-0.0136
79.7964;0.29121917;0.6463;0.0008;0.8107;-1.726;-5.7047;-21.1929;-0.1595;-0.0144
79.866;0.29879755;0.657;0.0005;0.8027;-1.7229;-5.6151;-21.4103;-0.1689;-0.0157
79.9355;0.30548385;0.6681;0.0003;0.7933;-1.7195;-5.5192;-21.6236;-0.1796;-0.0166
80.0051;0.30866188;0.6853;0.0002;0.7824;-1.716;-5.4165;-21.8342;-0.1884;-0.0166
80.0754;0.3111221;0.7022;0.0001;0.7695;-1.7122;-5.3059;-22.0435;-0.1966;-0.0166
80.145;0.31319162;0.7121;0.0001;0.7548;-1.7083;-5.1891;-22.2482;-0.2052;-0.0166
80.2146;0.31457272;0.718;0;0.738;-1.7042;-5.0658;-22.4489;-0.2105;-0.0166
80.2842;0.3155362;0.7215;0;0.7188;-1.7001;-4.9353;-22.6469;-0.2106;-0.0166
80.3542;0.3165555;0.7236;0;0.6971;-1.6958;-4.7969;-22.8429;-0.2106;-0.0166
80.4238;0.31762922;0.7252;0;0.6731;-1.6913;-4.6518;-23.0354;-0.2106;-0.0166
80.4944;0.31890845;0.7381;0;0.6462;-1.6868;-4.4976;-23.2271;-0.2106;-0.0162
80.5637;0.32055187;0.7562;0;0.6109;-1.6822;-4.3369;-23.413;-0.2132;-0.0155
80.6335;0.32214165;0.7564;0;0.5805;-1.6775;-4.1666;-23.5964;-0.2249;-0.0153
80.7034;0.3232454;0.7218;0;0.5467;-1.6728;-3.99;-23.7778;-0.2386;-0.0153
80.7732;0.3238995;0.6701;0;0.5071;-1.668;-3.8084;-23.9562;-0.2497;-0.0153
80.8425;0.32440197;0.6063;0;0.4625;-1.6632;-3.623;-24.131;-0.2602;-0.0153
80.9121;0.3247537;0.53;0;0.4127;-1.6583;-3.4332;-24.3031;-0.273;-0.0146
80.9814;0.32484436;0.4352;0;0.358;-1.6534;-3.24;-24.4726;-0.292;-0.013
81.0513;0.325238;0.3307;0;0.2977;-1.6485;-3.0441;-24.6401;-0.3121;-0.0109
81.1208;0.3257721;0.2102;0;0.2323;-1.6437;-2.8482;-24.8051;-0.329;-0.0096
81.1907;0.32496715;0.1241;0;0.1619;-1.639;-2.6538;-24.9676;-0.3467;-0.0093
81.2605;0.32331437;0.0733;0;0.0873;-1.6343;-2.4634;-25.1271;-0.3662;-0.0093
81.3301;0.3220979;0.0433;0;0.008;-1.6297;-2.2763;-25.2849;-0.3858;-0.0093
