-0.5156;-0.3072;False;False.1;-49.0059;-49.0059.1;0.0439;0.0439.1;2.8832;2.8832.1;1.7281;1.7281.1;268.5022;268.5022.1;0.0122;0.0122.1;0.0004;-0.0004;-0.0004.1;0.0000;0.0000.1;0.0004.1;146752;63.53282;2045.82;-48.8051;37.9873;1.7080;1.2491;0.9764;-1.8961;354.2360;351.9059;270.9148;81.3523;359.7697;0.0272;LeftFalse_RightFalse;LeftFalse_RightTrue;HandLeft_(1.4, -1.0, -0.6)_(0.6, 0.7, -0.2, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.1, -0.5)_(-0.2, -0.4, -0.2, 0.9)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.4, -0.6, -0.5, 0.4)_0.9998702_System.String[];46.1437;-0.0390;-0.0111
1.0000;0.6411;False;False;47.5144;47.5144;-0.0145;-0.0145;5.2081;5.2081;359.7651;359.7651;273.4501;273.4501;1.4688;1.4688;-11.0810;0.0310;0.0310;0.0720;0.0720;-11.0810;155320;70.00665;2165.78;47.7852;91.0744;1.5934;1.2549;3.2465;41.4464;352.1715;352.3797;275.3687;202.9008;1.1587;0.5241;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.9, -0.6)_(0.6, 0.4, -0.6, -0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.3, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.5, 0.5)_0.9998702_System.String[];10.7207;0.0127;-0.0042
1.0000;0.6441;False;False;46.7415;46.7415;-0.0135;-0.0135;5.2189;5.2189;359.8613;359.8613;274.5491;274.5491;1.3601;1.3601;-11.1210;-0.0017;-0.0017;0.2772;0.2772;-11.1210;155325;70.51558;2165.85;46.9600;90.8411;1.5984;1.2549;3.2545;40.9865;352.3003;352.3792;276.6020;202.8645;1.0793;0.5236;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.9, -0.6)_(0.6, 0.4, -0.7, -0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.2, -0.6, -0.5, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];10.7905;-0.0173;-0.0042
1.0000;0.6472;False;False;45.9268;45.9268;-0.0143;-0.0143;5.2461;5.2461;359.8752;359.8752;275.1859;275.1859;1.1818;1.1818;-11.1811;-0.0160;-0.0160;0.5026;0.5026;-11.1811;155330;67.69131;2165.92;46.1589;90.6088;1.6035;1.2549;3.2814;40.5277;352.3334;352.3785;277.3355;202.8284;0.9172;0.5233;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.9, -0.6)_(0.6, 0.5, -0.7, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.2, -0.5, -0.5, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.5, 0.5)_0.9998702_System.String[];10.8635;-0.0373;-0.0038
1.0000;0.6501;False;False;45.1695;45.1695;-0.0154;-0.0154;5.2828;5.2828;359.8549;359.8549;275.3747;275.3747;0.9925;0.9925;-11.2322;-0.0157;-0.0157;0.6192;0.6192;-11.2322;155335;71.11134;2165.99;45.3553;90.3706;1.6088;1.2549;3.3228;40.0570;352.3249;352.3777;277.6507;202.7926;0.7208;0.5233;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.4, -0.7, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.2, -0.5, -0.5, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];10.9312;-0.0551;-0.0027
1.0000;0.6515;False;False;44.3659;44.3659;-0.0164;-0.0164;5.3289;5.3289;359.8245;359.8245;275.2444;275.2444;0.7819;0.7819;-11.3077;-0.0114;-0.0114;0.7012;0.7012;-11.3077;155340;69.3079;2166.06;44.5774;90.1364;1.6146;1.2549;3.3722;39.5933;352.3040;352.3769;277.6146;202.7616;0.5141;0.5239;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.4, -0.7, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, -0.5, -0.5, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];11.0024;-0.0713;-0.0012
1.0000;0.6530;False;False;43.5956;43.5956;-0.0170;-0.0170;5.3757;5.3757;359.7980;359.7980;274.8513;274.8513;0.5798;0.5798;-11.3687;-0.0067;-0.0067;0.7073;0.7073;-11.3687;155345;71.36613;2166.13;43.8007;89.8995;1.6207;1.2548;3.4260;39.1241;352.2841;352.3762;277.2991;202.7377;0.3039;0.5254;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.5, 0.5, -0.7, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, -0.4, -0.5, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];11.0703;-0.0883;0.0004
1.0000;0.6559;False;False;42.7939;42.7939;-0.0173;-0.0173;5.4227;5.4227;359.7766;359.7766;274.1865;274.1865;0.3726;0.3726;-11.4524;-0.0010;-0.0010;0.6489;0.6489;-11.4524;155350;70.64559;2166.20;43.0263;89.6605;1.6272;1.2548;3.4797;38.6507;352.2701;352.3756;276.7185;202.7243;0.0944;0.5277;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.5, 0.5, -0.7, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, -0.4, -0.5, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.1406;-0.1037;0.0014
1.0000;0.6592;False;False;41.9986;41.9986;-0.0173;-0.0173;5.4639;5.4639;359.7650;359.7650;273.2782;273.2782;0.1753;0.1753;-11.5149;0.0009;0.0009;0.5603;0.5603;-11.5149;155355;71.38922;2166.27;42.2516;89.4187;1.6339;1.2549;3.5298;38.1718;352.2644;352.3750;275.8777;202.7213;359.8903;0.5304;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.5, 0.5, -0.7, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, -0.4, -0.4, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.2100;-0.1128;0.0021
1.0000;0.6620;False;False;41.1821;41.1821;-0.0172;-0.0172;5.4975;5.4975;359.7602;359.7602;272.1387;272.1387;359.9865;359.9865;-11.5964;0.0027;0.0027;0.3947;0.3947;-11.5964;155360;70.26492;2166.34;41.4896;89.1785;1.6402;1.2549;3.5721;37.6963;352.2666;352.3745;274.8245;202.7272;359.7005;0.5331;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.5)_(0.5, 0.5, -0.7, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.0, -0.4, -0.5, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.2805;-0.1139;0.0028
1.0000;0.6644;False;False;40.3765;40.3765;-0.0170;-0.0170;5.5193;5.5193;359.7589;359.7589;270.8770;270.8770;359.8189;359.8189;-11.6549;0.0044;0.0044;0.2429;0.2429;-11.6549;155365;70.98611;2166.41;40.7141;88.9321;1.6463;1.2549;3.6053;37.2089;352.2721;352.3739;273.5901;202.7408;359.5243;0.5359;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.5)_(0.5, 0.5, -0.7, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.0, -0.4, -0.5, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.3499;-0.1079;0.0036
1.0000;0.6672;False;False;39.5507;39.5507;-0.0166;-0.0166;5.5288;5.5288;359.7592;359.7592;269.5367;269.5367;359.6719;359.6719;-11.7291;0.0047;0.0047;0.0221;0.0221;-11.7291;155370;70.28985;2166.48;39.9437;88.6864;1.6516;1.2549;3.6261;36.7230;352.2789;352.3733;272.2900;202.7618;359.3724;0.5389;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.5)_(0.5, 0.4, -0.7, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.0, -0.4, -0.4, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.4207;-0.0929;0.0043
1.0000;0.6678;False;False;38.7357;38.7357;-0.0163;-0.0163;5.5246;5.5246;359.7575;359.7575;268.2646;268.2646;359.5610;359.5610;-11.7825;0.0047;0.0047;-0.1439;-0.1439;-11.7825;155375;71.10197;2166.55;39.1545;88.4344;1.6560;1.2549;3.6337;36.2255;352.2828;352.3727;270.9863;202.7908;359.2500;0.5421;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.5, -0.7, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.1, -0.4, -0.5, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.4900;-0.0728;0.0077
1.0000;0.6678;False;False;37.9062;37.9062;-0.0160;-0.0160;5.5075;5.5075;359.7547;359.7547;267.1143;267.1143;359.4864;359.4864;-11.8508;0.0047;0.0047;-0.3553;-0.3553;-11.8508;155380;70.88572;2166.62;38.3754;88.1863;1.6590;1.2549;3.6273;35.7366;352.2834;352.3723;269.8293;202.8337;359.1683;0.5470;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.5, -0.7, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(0.0, -0.4, -0.5, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.5601;-0.0495;0.0163
1.0000;0.6671;False;False;37.0738;37.0738;-0.0156;-0.0156;5.4780;5.4780;359.7550;359.7550;266.1812;266.1812;359.4527;359.4527;-11.9017;0.0047;0.0047;-0.4918;-0.4918;-11.9017;155385;70.71439;2166.69;37.5773;87.9329;1.6607;1.2549;3.6070;35.2398;352.2850;352.3724;268.8508;202.9146;359.1249;0.5568;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.5, -0.6, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(0.0, -0.4, -0.6, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];11.6301;-0.0191;0.0268
1.0000;0.6651;False;False;36.2350;36.2350;-0.0153;-0.0153;5.4390;5.4390;359.7571;359.7571;265.5314;265.5314;359.4642;359.4642;-11.9707;0.0046;0.0046;-0.6279;-0.6279;-11.9707;155390;70.34399;2166.76;36.7687;87.6771;1.6610;1.2550;3.5741;34.7426;352.2866;352.3730;268.1407;203.0594;359.1270;0.5724;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.5, -0.6, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.1, -0.5, -0.6, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];11.7004;0.0149;0.0299
1.0000;0.6617;False;False;35.3921;35.3921;-0.0149;-0.0149;5.3932;5.3932;359.7566;359.7566;265.2328;265.2328;359.5208;359.5208;-12.0242;0.0081;0.0081;-0.6881;-0.6881;-12.0242;155395;70.63705;2166.83;35.9307;87.4134;1.6598;1.2551;3.5300;34.2348;352.2856;352.3740;267.7520;203.2673;359.1755;0.5892;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.5, -0.6, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.2, -0.6, -0.6, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];11.7708;0.0454;0.0299
1.0000;0.6595;False;False;34.5443;34.5443;-0.0143;-0.0143;5.3441;5.3441;359.7480;359.7480;265.3026;265.3026;359.6125;359.6125;-12.0945;0.0089;0.0089;-0.7164;-0.7164;-12.0945;155400;70.7228;2166.90;35.0921;87.1511;1.6576;1.2551;3.4794;33.7343;352.2746;352.3749;267.7357;203.5071;359.2601;0.6035;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.6, -0.5, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.3, -0.7, -0.5, 0.4)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];11.8411;0.0685;0.0299
1.0000;0.6582;False;False;33.7018;33.7018;-0.0137;-0.0137;5.2954;5.2954;359.7365;359.7365;265.7265;265.7265;359.7296;359.7296;-12.1466;0.0094;0.0094;-0.6995;-0.6995;-12.1466;155405;71.57979;2166.97;34.2312;86.8833;1.6544;1.2552;3.4245;33.2282;352.2587;352.3759;268.0732;203.7688;359.3739;0.6160;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.5, -0.6, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.4, -0.7, -0.5, 0.4)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.4)_0.9998702_System.String[];11.9106;0.0821;0.0299
1.0000;0.6590;False;False;32.8456;32.8456;-0.0129;-0.0129;5.2488;5.2488;359.7227;359.7227;266.4631;266.4631;359.8622;359.8622;-12.2138;0.0126;0.0126;-0.6341;-0.6341;-12.2138;155410;70.5863;2167.04;33.3664;86.6152;1.6507;1.2552;3.3701;32.7266;352.2391;352.3768;268.7250;204.0386;359.5029;0.6271;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.5, -0.6, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.4, -0.6, -0.5, 0.4)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.7, -0.5, 0.4)_0.9998702_System.String[];11.9810;0.0879;0.0292
1.0000;0.6594;False;False;31.9909;31.9909;-0.0120;-0.0120;5.2079;5.2079;359.7165;359.7165;267.4384;267.4384;0.0003;0.0003;-12.2616;0.0137;0.0137;-0.5492;-0.5492;-12.2616;155415;70.65044;2167.11;32.4702;86.3377;1.6470;1.2553;3.3180;32.2125;352.2253;352.3776;269.6477;204.3197;359.6431;0.6369;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.5, -0.6, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.4, -0.7, -0.4, 0.4)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.7, -0.5, 0.4)_0.9998702_System.String[];12.0508;0.0893;0.0284
0.9973;0.6624;False;False;31.1284;31.1284;-0.0110;-0.0110;5.1749;5.1749;359.7148;359.7148;268.5794;268.5794;0.1395;0.1395;-12.3210;0.0145;0.0145;-0.3886;-0.3886;-12.3210;155420;70.42877;2167.18;31.5795;86.0611;1.6433;1.2553;3.2740;31.7057;352.2173;352.3782;270.7339;204.5957;359.7825;0.6447;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.5, -0.6, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.4, -0.7, -0.4, 0.4)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.7, -0.5, 0.5)_0.9998702_System.String[];12.1211;0.0871;0.0283
0.9756;0.6660;False;False;30.2709;30.2709;-0.0100;-0.0100;5.1533;5.1533;359.7169;359.7169;269.7990;269.7990;0.2718;0.2718;-12.3603;0.0147;0.0147;-0.2397;-0.2397;-12.3603;155425;70.96296;2167.25;30.6793;85.7799;1.6398;1.2553;3.2405;31.1960;352.2126;352.3786;271.9269;204.8715;359.9179;0.6513;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.5, -0.6, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.4, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.7, -0.5, 0.5)_0.9998702_System.String[];12.1904;0.0805;0.0283
0.9323;0.6684;False;False;29.4065;29.4065;-0.0090;-0.0090;5.1440;5.1440;359.7239;359.7239;271.0379;271.0379;0.3915;0.3915;-12.4030;0.0129;0.0129;-0.0178;-0.0178;-12.4030;155430;70.71429;2167.32;29.7788;85.4960;1.6368;1.2553;3.2207;30.6870;352.2136;352.3787;273.1453;205.1463;0.0419;0.6568;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.5, -0.5, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.4, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9998702_System.String[];12.2603;0.0696;0.0285
0.7103;0.6716;False;False;28.5483;28.5483;-0.0082;-0.0082;5.1485;5.1485;359.7339;359.7339;272.2072;272.2072;0.4861;0.4861;-12.4228;0.0121;0.0121;0.1540;0.1540;-12.4228;155435;71.28299;2167.39;28.8708;85.2062;1.6343;1.2553;3.2158;30.1729;352.2188;352.3785;274.3335;205.4248;0.1450;0.6616;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.5, -0.6, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.4, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9998702_System.String[];12.3293;0.0569;0.0312
0.4194;0.6749;False;False;27.6670;27.6670;-0.0074;-0.0074;5.1669;5.1669;359.7516;359.7516;273.2610;273.2610;0.5567;0.5567;-12.4032;0.0094;0.0094;0.3805;0.3805;-12.4032;155440;70.17434;2167.46;27.9594;84.9099;1.6326;1.2554;3.2268;29.6539;352.2310;352.3784;275.4053;205.7159;0.2219;0.6675;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.5, -0.6, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.3, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9998702_System.String[];12.4004;0.0461;0.0386
0.2477;0.6767;False;False;26.8057;26.8057;-0.0068;-0.0068;5.1985;5.1985;359.7778;359.7778;274.0797;274.0797;0.5948;0.5948;-12.3582;0.0076;0.0076;0.5382;0.5382;-12.3582;155445;70.61753;2167.53;27.0621;84.6108;1.6318;1.2554;3.2530;29.1371;352.2542;352.3784;276.2729;206.0376;0.2689;0.6773;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.5, -0.6, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.5)_(-0.3, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.5, -0.6, 0.7)_0.9998702_System.String[];12.4700;0.0335;0.0473
0.1462;0.6787;False;False;25.9185;25.9185;-0.0063;-0.0063;5.2432;5.2432;359.8093;359.8093;274.6774;274.6774;0.5989;0.5989;-12.2782;0.0053;0.0053;0.7160;0.7160;-12.2782;155450;69.01233;2167.60;26.1725;84.3049;1.6320;1.2555;3.2934;28.6173;352.2836;352.3789;276.9087;206.4190;0.2810;0.6927;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.6, 0.5, -0.6, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.3, -0.6, -0.5, 0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.1, -0.5, -0.5, 0.7)_0.9998702_System.String[];12.5420;0.0203;0.0524
0.0864;0.6807;False;False;25.0919;25.0919;-0.0060;-0.0060;5.2946;5.2946;359.8401;359.8401;275.0009;275.0009;0.5712;0.5712;-12.2136;0.0032;0.0032;0.8187;0.8187;-12.2136;155455;71.50904;2167.67;25.3016;83.9953;1.6332;1.2555;3.3450;28.1006;352.3168;352.3796;277.2998;206.8593;0.2611;0.7103;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.7, 0.4, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.3, -0.6, -0.5, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.5, -0.5, 0.7)_0.9998702_System.String[];12.6096;0.0087;0.0536
-0.1593;0.6819;False;False;24.2282;24.2282;-0.0059;-0.0059;5.3555;5.3555;359.8648;359.8648;275.1006;275.1006;0.5105;0.5105;-12.1464;0.0010;0.0010;0.9131;0.9131;-12.1464;155460;70.28728;2167.74;24.4466;83.6808;1.6353;1.2556;3.4051;27.5853;352.3451;352.3803;277.4552;207.3433;0.2080;0.7273;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.8, -0.6)_(0.8, 0.4, -0.2, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.3, -0.6, -0.5, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.5, -0.5, 0.7)_0.9998702_System.String[];12.6804;-0.0054;0.0561
-0.3667;0.6839;False;False;23.3918;23.3918;-0.0058;-0.0058;5.4190;5.4190;359.8934;359.8934;274.9046;274.9046;0.4287;0.4287;-11.9513;-0.0009;-0.0009;0.9311;0.9311;-11.9513;155465;71.02962;2167.81;23.5995;83.3577;1.6380;1.2557;3.4714;27.0659;352.3725;352.3810;277.3213;207.8665;0.1304;0.7443;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -0.9, -0.6)_(0.8, 0.5, -0.3, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.2)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(-0.3, -0.6, -0.5, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.5, -0.5, 0.7)_0.9998702_System.String[];12.7495;-0.0248;0.0598
