Path;Validity
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC37\Simulator outputs\csv\CSVScenario-CP1_Session-NYC37_2022-11-23-15-24-27.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC38\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC38\Simulator outputs\csv\CSVScenario-CP1_Session-NYC38_2022-11-23-17-01-10.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC39\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC39\Simulator outputs\csv\CSVScenario-CP1_Session-NYC39_2022-11-25-10-02-04.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC4\Simulator outputs\csv\CSVScenario-CP1_Session-NYC4_2022-08-12-14-09-37.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC40\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC40\Simulator outputs\csv\CSVScenario-CP1_Session-NYC40_2022-11-29-15-51-27.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC41\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC41\Simulator outputs\csv\CSVScenario-CP1_Session-NYC41_2022-12-02-11-04-52.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC42\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC42\Simulator outputs\csv\CSVScenario-CP1_Session-NYC42_2022-12-02-16-14-47.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC5\Simulator outputs\csv\CSVScenario-CP1_Session-NYC5_2022-08-16-11-50-56.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC6PARENT\Simulator outputs\csv\CSVScenario-CP1_Session-nyc6parent_2022-09-09-19-56-04.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC7\Simulator outputs\csv\CSVScenario-CP1_Session-NYC7_2022-09-12-10-30-17.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC8\Simulator outputs\csv\CSVScenario-CP1_Session-NYC8_2022-09-12-11-50-59.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC9\Simulator outputs\csv\CSVScenario-CP1_Session-NYC9_2022-09-13-09-35-43.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC9\Simulator outputs\csv\CSVScenario-CP1_Session-NYC9_2022-09-13-11-40-51.csv;False
