0.0000;-0.4523;False;False;98.0995;54.7020;-0.0139;0.0009;55.3993;-115.2019;0.0020;0.4422;214.6088;305.8757;0.0000;0.2041;0.0000;-0.0003;-0.0002;-0.0012;0.0000;-0.0008;79436;71.99915;Infinity;1042.36;98.3165;54.3257;1.1206;1.1906;55.0762;-115.4227;352.5133;352.9435;211.4596;305.5611;0.4108;0.2411;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];0.7561;0.0061;-0.0313;98.3959;54.4330;1.0772;1.1343;55.1825;-115.4533;6.0204;0.7375;211.9285;307.5001;1.7972;358.8319
0.0000;-0.4523;False;False;98.0995;54.7020;-0.0139;0.0009;55.3993;-115.2019;0.0019;0.4419;214.6086;305.8757;0.0000;0.2041;0.0000;-0.0002;-0.0002;0.0002;0.0000;0.0001;79439;71.9959;Infinity;1042.40;98.3165;54.3257;1.1206;1.1906;55.0762;-115.4227;352.5131;352.9431;211.4586;305.5611;0.4108;0.2410;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];0.7977;0.0067;-0.0313;98.3959;54.4330;1.0775;1.1343;55.1825;-115.4533;5.9706;0.7715;211.9252;307.5069;1.8036;358.8387
0.0000;-0.4523;False;False;98.0995;54.7020;-0.0139;0.0009;55.3993;-115.2019;0.0015;0.4416;214.6085;305.8757;0.0000;0.2041;0.0000;-0.0002;-0.0002;-0.0009;0.0000;-0.0006;79442;72.0009;Infinity;1042.44;98.3164;54.3257;1.1206;1.1906;55.0762;-115.4227;352.5129;352.9429;211.4588;305.5611;0.4108;0.2410;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];0.8394;0.0077;-0.0313;98.3960;54.4330;1.0777;1.1342;55.1827;-115.4533;5.8978;0.8153;211.9152;307.5078;1.8151;358.8564
0.0000;-0.4603;False;False;98.0995;54.7020;-0.0139;0.0008;55.3993;-115.2019;0.0015;0.4414;214.6085;305.8757;0.0000;0.2040;0.0000;-0.0002;-0.0002;-0.0004;0.0000;-0.0002;79445;71.99609;Infinity;1042.48;98.3164;54.3257;1.1206;1.1906;55.0762;-115.4227;352.5127;352.9427;211.4586;305.5611;0.4108;0.2409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];0.8811;0.0093;-0.0313;98.3962;54.4330;1.0778;1.1342;55.1829;-115.4533;5.8001;0.8671;211.9027;307.4974;1.8325;358.8850
0.0000;-0.4682;False;False;98.0995;54.7020;-0.0139;0.0008;55.3993;-115.2019;0.0013;0.4413;214.6068;305.8757;0.0000;0.2040;0.0000;-0.0001;-0.0001;-0.0001;0.0000;-0.0001;79448;72.00224;Infinity;1042.52;98.3164;54.3257;1.1206;1.1906;55.0762;-115.4227;352.5126;352.9425;211.4579;305.5611;0.4108;0.2409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];0.9227;0.0114;-0.0313;98.3963;54.4330;1.0782;1.1342;55.1832;-115.4533;5.5836;0.9046;211.9046;307.4555;1.8682;358.9288
0.0000;-0.4722;False;False;98.0995;54.7020;-0.0139;0.0008;55.3993;-115.2019;0.0012;0.4412;214.6057;305.8757;0.0000;0.2040;0.0000;-0.0001;-0.0001;-0.0013;0.0000;-0.0009;79451;71.9981;Infinity;1042.56;98.3164;54.3257;1.1206;1.1906;55.0762;-115.4227;352.5125;352.9424;211.4564;305.5611;0.4108;0.2409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];0.9644;0.0134;-0.0313;98.3964;54.4331;1.0789;1.1342;55.1834;-115.4533;5.2258;0.9621;211.9253;307.3842;1.9170;358.9856
0.0000;-0.4722;False;False;98.0995;54.7020;-0.0139;0.0008;55.3992;-115.2019;0.0010;0.4411;214.6069;305.8757;0.0000;0.2040;0.0000;-0.0001;-0.0001;-0.0011;0.0000;-0.0008;79454;71.99828;Infinity;1042.61;98.3164;54.3257;1.1206;1.1906;55.0761;-115.4227;352.5123;352.9423;211.4571;305.5611;0.4108;0.2409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.0061;0.0151;-0.0313;98.3967;54.4330;1.0798;1.1339;55.1838;-115.4533;4.7738;1.0109;211.9763;307.3179;1.9554;359.0292
0.0000;-0.4722;False;False;98.0994;54.7020;-0.0139;0.0008;55.3992;-115.2019;0.0007;0.4410;214.6064;305.8757;0.0000;0.2040;0.0000;-0.0001;-0.0001;0.0007;0.0000;0.0005;79457;71.99541;Infinity;1042.65;98.3164;54.3257;1.1206;1.1906;55.0761;-115.4227;352.5120;352.9422;211.4568;305.5611;0.4109;0.2409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.5, -0.1)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];1.0477;0.0163;-0.0313;98.3972;54.4330;1.0808;1.1336;55.1845;-115.4532;4.1732;1.0097;212.0946;307.3012;1.9934;359.0596
0.0000;-0.4722;False;False;98.0994;54.7020;-0.0139;0.0008;55.3992;-115.2019;0.0009;0.4410;214.6071;305.8757;0.0000;0.2040;0.0000;-0.0001;0.0000;0.0002;0.0000;0.0002;79460;71.99561;Infinity;1042.69;98.3164;54.3257;1.1206;1.1906;55.0761;-115.4227;352.5121;352.9422;211.4572;305.5611;0.4109;0.2409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, -0.1)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];1.0894;0.0169;-0.0313;98.3977;54.4330;1.0819;1.1335;55.1854;-115.4532;3.5335;0.9863;212.2532;307.3368;2.0359;359.0676
0.0000;-0.4722;False;False;98.0994;54.7020;-0.0139;0.0008;55.3992;-115.2019;0.0008;0.4409;214.6069;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0002;0.0000;-0.0001;79463;71.99939;Infinity;1042.73;98.3164;54.3257;1.1206;1.1906;55.0761;-115.4227;352.5121;352.9421;211.4575;305.5611;0.4109;0.2409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, -0.1)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.1311;0.0170;-0.0313;98.3983;54.4330;1.0831;1.1334;55.1865;-115.4532;2.8183;0.9885;212.4349;307.3823;2.0859;359.0474
0.0000;-0.4722;False;False;98.0994;54.7020;-0.0139;0.0008;55.3991;-115.2019;0.0007;0.4409;214.6064;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;79466;72.00179;Infinity;1042.77;98.3163;54.3257;1.1206;1.1906;55.0760;-115.4227;352.5119;352.9421;211.4567;305.5611;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, -0.1)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.1727;0.0170;-0.0313;98.3990;54.4330;1.0844;1.1333;55.1875;-115.4532;2.0519;1.0137;212.6225;307.3972;2.1522;359.0192
0.0000;-0.4722;False;False;98.0994;54.7020;-0.0139;0.0008;55.3991;-115.2019;0.0009;0.4409;214.6058;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;0.0002;0.0000;0.0001;79469;71.99697;Infinity;1042.81;98.3163;54.3257;1.1206;1.1906;55.0760;-115.4227;352.5121;352.9421;211.4565;305.5611;0.4108;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, -0.1)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.2144;0.0170;-0.0313;98.3997;54.4332;1.0854;1.1333;55.1886;-115.4529;1.3134;1.0621;212.7986;307.3813;2.2377;358.9748
0.0000;-0.4682;False;False;98.0994;54.7020;-0.0139;0.0008;55.3991;-115.2019;0.0007;0.4409;214.6047;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0002;0.0000;-0.0002;79472;71.99825;Infinity;1042.86;98.3163;54.3257;1.1206;1.1906;55.0760;-115.4227;352.5119;352.9421;211.4556;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.2561;0.0170;-0.0313;98.4001;54.4333;1.0865;1.1333;55.1897;-115.4527;0.6391;1.1294;212.9668;307.3734;2.3466;358.9207
0.0000;-0.4682;False;False;98.0994;54.7020;-0.0139;0.0008;55.3991;-115.2019;0.0008;0.4409;214.6052;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;0.0007;0.0000;0.0005;79475;71.99552;Infinity;1042.90;98.3163;54.3257;1.1206;1.1906;55.0760;-115.4227;352.5119;352.9421;211.4556;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.2977;0.0170;-0.0313;98.4004;54.4334;1.0873;1.1332;55.1906;-115.4526;0.0548;1.2045;213.1184;307.3853;2.4534;358.8791
0.0000;-0.4682;False;False;98.0994;54.7020;-0.0139;0.0008;55.3991;-115.2019;0.0008;0.4409;214.6050;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0001;0.0000;-0.0001;79478;72.00066;Infinity;1042.94;98.3163;54.3257;1.1206;1.1906;55.0760;-115.4227;352.5120;352.9421;211.4556;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.3394;0.0170;-0.0313;98.4007;54.4334;1.0880;1.1332;55.1916;-115.4524;359.5721;1.2876;213.2761;307.4087;2.5589;358.8389
0.0000;-0.4643;False;False;98.0993;54.7020;-0.0139;0.0008;55.3990;-115.2019;0.0005;0.4409;214.6050;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0013;0.0000;-0.0009;79481;71.9967;Infinity;1042.98;98.3163;54.3257;1.1206;1.1906;55.0759;-115.4227;352.5118;352.9421;211.4557;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.3811;0.0170;-0.0313;98.4010;54.4331;1.0886;1.1333;55.1923;-115.4522;359.2045;1.3623;213.4392;307.4305;2.6530;358.7970
0.0000;-0.4643;False;False;98.0993;54.7020;-0.0139;0.0008;55.3990;-115.2019;0.0005;0.4409;214.6058;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0019;0.0000;-0.0013;79484;72.00101;Infinity;1043.02;98.3163;54.3257;1.1206;1.1906;55.0759;-115.4227;352.5117;352.9421;211.4559;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.4227;0.0170;-0.0313;98.4013;54.4330;1.0889;1.1333;55.1928;-115.4520;358.9381;1.4106;213.6121;307.4453;2.7263;358.7643
0.0000;-0.4643;False;False;98.0992;54.7020;-0.0139;0.0008;55.3989;-115.2019;0.0005;0.4409;214.6061;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0003;0.0000;-0.0002;79487;71.98859;Infinity;1043.06;98.3162;54.3257;1.1206;1.1906;55.0758;-115.4227;352.5117;352.9421;211.4562;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.4645;0.0170;-0.0313;98.4015;54.4328;1.0891;1.1331;55.1933;-115.4519;358.7707;1.4543;213.8026;307.4486;2.7761;358.7346
0.0000;-0.4643;False;False;98.0992;54.7020;-0.0139;0.0008;55.3989;-115.2019;0.0007;0.4409;214.6067;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;79490;71.9955;Infinity;1043.11;98.3162;54.3257;1.1206;1.1906;55.0758;-115.4227;352.5118;352.9421;211.4571;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, -0.1)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.5061;0.0170;-0.0313;98.4017;54.4327;1.0892;1.1329;55.1938;-115.4518;358.6969;1.4967;214.0082;307.4417;2.8025;358.7288
0.0000;-0.4682;False;False;98.0992;54.7020;-0.0139;0.0008;55.3989;-115.2019;0.0008;0.4409;214.6075;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0012;0.0000;-0.0009;79493;71.99282;Infinity;1043.15;98.3162;54.3257;1.1206;1.1906;55.0758;-115.4227;352.5120;352.9421;211.4577;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, -0.1)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.5477;0.0170;-0.0313;98.4015;54.4327;1.0893;1.1327;55.1942;-115.4517;358.6799;1.5264;214.2195;307.4272;2.8025;358.7481
0.0000;-0.4682;False;False;98.0992;54.7020;-0.0139;0.0008;55.3989;-115.2019;0.0007;0.4409;214.6068;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0001;0.0000;0.0000;79496;71.99865;Infinity;1043.19;98.3161;54.3257;1.1206;1.1906;55.0758;-115.4227;352.5119;352.9421;211.4575;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.5895;0.0170;-0.0313;98.4014;54.4326;1.0894;1.1326;55.1944;-115.4517;358.6839;1.5521;214.4234;307.4109;2.7946;358.7652
0.0000;-0.4682;False;False;98.0992;54.7020;-0.0139;0.0008;55.3989;-115.2019;0.0009;0.4409;214.6063;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0006;0.0000;-0.0004;79499;71.9957;Infinity;1043.23;98.3162;54.3257;1.1206;1.1906;55.0758;-115.4227;352.5121;352.9421;211.4567;305.5612;0.4108;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.6311;0.0169;-0.0313;98.4013;54.4326;1.0894;1.1325;55.1946;-115.4517;358.7112;1.5691;214.6098;307.3970;2.7792;358.7728
0.0000;-0.4682;False;False;98.0992;54.7020;-0.0139;0.0008;55.3988;-115.2019;0.0007;0.4409;214.6062;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0013;0.0000;-0.0009;79502;71.9977;Infinity;1043.27;98.3161;54.3257;1.1206;1.1906;55.0757;-115.4227;352.5120;352.9421;211.4568;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.6727;0.0166;-0.0313;98.4012;54.4326;1.0894;1.1324;55.1947;-115.4517;358.7575;1.5548;214.7739;307.3770;2.7582;358.7811
0.0000;-0.4682;False;False;98.0991;54.7020;-0.0139;0.0008;55.3988;-115.2019;0.0007;0.4409;214.6057;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0009;0.0000;-0.0006;79505;71.99696;Infinity;1043.31;98.3161;54.3257;1.1206;1.1906;55.0757;-115.4227;352.5119;352.9421;211.4556;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.7145;0.0157;-0.0313;98.4010;54.4326;1.0895;1.1324;55.1945;-115.4517;358.8113;1.5564;214.8962;307.3682;2.7309;358.7871
0.0000;-0.4682;False;False;98.0991;54.7020;-0.0139;0.0008;55.3988;-115.2019;0.0008;0.4409;214.6069;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;0.0001;0.0000;0.0001;79508;71.99905;Infinity;1043.36;98.3161;54.3257;1.1206;1.1906;55.0757;-115.4227;352.5120;352.9421;211.4569;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.7561;0.0140;-0.0313;98.4006;54.4326;1.0895;1.1324;55.1945;-115.4516;358.8598;1.5694;214.9744;307.3661;2.6987;358.7921
0.0000;-0.4682;False;False;98.0991;54.7020;-0.0139;0.0008;55.3988;-115.2019;0.0008;0.4409;214.6070;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0010;0.0000;-0.0007;79511;71.99747;Infinity;1043.40;98.3161;54.3257;1.1206;1.1906;55.0757;-115.4227;352.5121;352.9421;211.4579;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.7977;0.0116;-0.0313;98.4003;54.4326;1.0895;1.1324;55.1945;-115.4516;358.8785;1.5923;215.0019;307.3574;2.6665;358.7915
0.0000;-0.4682;False;False;98.0991;54.7020;-0.0139;0.0008;55.3987;-115.2019;0.0006;0.4409;214.6064;305.8757;0.0000;0.2039;0.0000;0.0000;0.0000;-0.0018;0.0000;-0.0013;79514;71.99837;Infinity;1043.44;98.3161;54.3257;1.1206;1.1906;55.0757;-115.4227;352.5119;352.9421;211.4568;305.5612;0.4109;0.2408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];1.8395;0.0087;-0.0313;98.4000;54.4326;1.0896;1.1324;55.1944;-115.4516;358.8532;1.6381;214.9675;307.3396;2.6418;358.7684
